ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
723,-73.1,30.9,49.9,47.63,41.72,59.36,"[12, 4, 12, 12]","[31, 63, 31, 31, 31, 31, 31, 63, 63, 15, 15, 63, 63, 63, 31, 31, 31, 31, 47, 15, 63, 15, 63, 63, 47, 63, 31, 63, 63, 47, 47, 31, 15, 15, 15, 47, 47, 31, 47, 15, 15, 15, 63, 63, 63, 15, 47, 31, 47, 63, 47, 47, 47, 63, 63, 47, 63, 47, 47, 63, 15, 31, 47, 15]",2,1.6,4,3.900952380952381,0.9627534701951082,6.3703737467682195,1.9038870901346487,PL_Low_AD_High_zen
602,-71.2,32.8,51.8,36.27,31.54,64.71,"[12, 4, 12, 12]","[39, 39, 39, 39, 39, 39, 39, 23, 39, 23, 39, 39, 23, 23, 23, 0, 39, 39, 23, 39, 39, 48, 0, 48, 23, 0, 0, 23, 48, 23, 48, 0, 48, 39, 23, 0, 48, 39, 23, 0, 23, 48, 23, 48, 48, 0, 39, 0, 48, 48, 0, 0, 0, 39, 39, 23, 23, 23, 39, 23, 23, 48, 39, 39]",2,1.6,4,3.7372262773722627,7.827728589242489,6.305173739557397,9.820661707693127,PL_Low_AD_High_zen
561,-70.9,33.1,52.1,65.26,55.73,73.56,"[12, 5, 12, 5]","[31, 25, 31, 31, 31, 25, 31, 31, 25, 31, 31, 25, 31, 31, 25, 25, 31, 25, 31, 25, 29, 25, 25, 25, 25, 27, 31, 25, 27, 29, 31, 29, 25, 29, 27, 27, 31, 27, 25, 31, 31, 31, 25, 27, 29, 27, 27, 31, 29, 31, 27, 27, 29, 29, 27, 29, 31, 27, 27, 31, 25, 31, 29, 29]",2,2.0,4,3.696750902527076,0.9871572321064608,5.79215392130924,1.9462509885018966,PL_Low_AD_High_zen
444,-68.6,35.4,54.4,66.6,56.66,73.4,"[0, 8, 0, 8]","[31, 63, 31, 31, 47, 31, 31, 47, 31, 47, 47, 47, 47, 47, 31, 15, 31, 15, 15, 15, 63, 47, 31, 47, 47, 31, 47, 31, 31, 31, 31, 47, 63, 15, 47, 15, 15, 63, 15, 31, 31, 15, 15, 47, 47, 63, 63, 31, 63, 47, 63, 15, 47, 31, 47, 63, 31, 31, 63, 31, 47, 31, 63, 15]",2,2.0,4,3.69009009009009,1.1485858842446708,5.814763993009184,2.25362668618531,PL_Low_AD_High_zen
562,-68.8,35.2,54.2,75.23,59.16,96.83,"[0, 8, 0, 0]","[31, 48, 0, 31, 31, 31, 48, 48, 48, 31, 48, 31, 31, 48, 31, 48, 31, 48, 48, 31, 48, 48, 0, 31, 32, 32, 0, 32, 31, 32, 0, 48, 32, 0, 31, 48, 0, 48, 31, 0, 48, 48, 48, 0, 31, 48, 31, 0, 31, 0, 32, 48, 32, 48, 31, 0, 32, 32, 31, 31, 48, 31, 32, 0]",2,1.6,4,3.6376554174067497,0.9138869914857763,7.920912577463802,1.8157286899299854,PL_Low_AD_High_zen
728,-69.4,34.6,53.6,42.5,37.13,92.05,"[12, 12, 12, 4]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 28, 32, 30, 30, 28, 28, 32, 30, 30, 28, 32, 32, 30, 30, 16, 30, 30, 16, 32, 28, 16, 16, 16, 30, 28, 32, 16, 16, 32, 16, 16, 30, 28, 30, 30, 32, 28, 16, 30, 28, 28, 30, 32, 30, 32, 32, 32, 32, 32, 16, 16, 32, 28, 16]",2,1.6,4,3.592982456140351,3.6873543409762637,6.000682213220483,6.283241915769242,PL_Low_AD_High_zen
483,-68.8,35.2,54.2,69.53,58.24,78.5,"[0, 11, 0, 9]","[23, 48, 23, 48, 23, 48, 48, 23, 48, 23, 48, 23, 48, 23, 48, 48, 23, 23, 32, 32, 28, 23, 23, 48, 48, 48, 48, 23, 32, 23, 32, 28, 23, 32, 48, 28, 28, 23, 23, 28, 32, 32, 28, 48, 48, 48, 23, 28, 23, 23, 28, 28, 48, 48, 28, 32, 32, 23, 48, 23, 48, 48, 32, 32]",3,2.6666666666666665,4,3.574171029668412,1.2843710811828357,8.69417125614071,2.541163263012032,PL_Low_AD_High_zen
647,-69.3,34.7,53.7,48.33,39.08,107.69,"[11, 11, 11, 11]","[23, 23, 23, 23, 23, 23, 23, 23, 16, 23, 38, 23, 16, 23, 38, 22, 23, 23, 22, 38, 23, 16, 38, 16, 16, 23, 38, 38, 16, 16, 16, 23, 22, 16, 16, 16, 23, 23, 23, 16, 22, 22, 22, 16, 38, 23, 22, 16, 22, 16, 38, 16, 22, 22, 38, 16, 22, 16, 23, 23, 22, 23, 22, 23]",1,1.0,4,3.5617391304347827,1.4171301547416955,6.504084067963177,2.769289154619943,PL_Low_AD_High_zen
442,-70.5,33.5,52.5,46.61,39.63,83.83,"[12, 4, 12, 12]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 26, 24, 24, 24, 30, 24, 24, 15, 24, 30, 30, 26, 26, 24, 15, 24, 15, 30, 26, 24, 24, 26, 30, 30, 30, 15, 26, 15, 15, 30, 30, 26, 26, 24, 24, 15, 30, 15, 26, 24, 30, 26, 26, 24, 30, 30, 15, 24, 15, 24, 26, 30, 30, 15]",2,1.6,4,3.5128644939965694,0.661761724199672,5.427337251316824,1.313793255707965,PL_Low_AD_High_zen
329,-70.1,33.9,52.9,69.58,52.2,74.53,"[15, 5, 5, 15]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 2, 8, 8, 8, 2, 8, 14, 2, 18, 14, 8, 14, 8, 14, 18, 14, 2, 8, 2, 18, 2, 14, 8, 8, 18, 2, 14, 2, 18, 8, 2, 8, 14, 8, 14, 14, 2, 2, 2, 14, 8, 2, 8, 8, 14, 2, 18, 18, 8, 14, 2, 18, 18]",2,2.0,4,3.4770797962648556,0.19669901226408873,7.818230456264985,0.3932735777986742,PL_Low_AD_High_zen
