ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
849,-75.3,28.7,47.7,44.06,36.81,50.86,"[11, 0, 11, 0]","[39, 33, 39, 39, 39, 39, 39, 39, 33, 39, 39, 33, 33, 33, 39, 33, 33, 39, 33, 39, 39, 33, 39, 33, 39, 37, 33, 33, 33, 33, 33, 33, 39, 22, 39, 22, 39, 39, 37, 39, 33, 39, 37, 39, 37, 22, 39, 39, 37, 39, 37, 39, 37, 37, 22, 37, 22, 39, 37, 22, 39, 22, 22, 22]",2,2.0,4,3.266347687400319,8.066104193176827,5.396911935614056,8.970977435207184,PL_Low_AD_High_2d_euc
564,-70.2,33.8,52.8,43.0,37.92,78.82,"[12, 12, 4, 12]","[16, 16, 16, 16, 16, 16, 16, 32, 16, 32, 38, 16, 38, 16, 16, 32, 16, 22, 16, 22, 32, 16, 16, 16, 22, 16, 22, 32, 38, 22, 38, 16, 38, 16, 22, 32, 38, 16, 38, 32, 16, 32, 38, 22, 22, 22, 32, 16, 16, 22, 16, 38, 16, 32, 38, 32, 32, 16, 38, 38, 16, 16, 38, 16]",2,1.6,4,3.266347687400319,9.188223728180484,6.40853259390897,10.512617055680746,PL_Low_AD_High_2d_euc
565,-68.3,35.7,54.7,45.57,40.35,91.77,"[0, 8, 0, 8]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 39, 39, 16, 22, 16, 22, 16, 16, 39, 16, 39, 7, 16, 22, 39, 39, 16, 16, 7, 39, 16, 16, 7, 7, 39, 7, 22, 22, 16, 22, 39, 22, 39, 16, 39, 39, 39, 39, 16, 16, 22, 22, 22, 39, 16, 22, 39, 39, 7, 39, 39, 16, 39, 22, 16]",2,2.0,4,3.261146496815287,6.249249089127789,5.228800260201099,8.020421854372493,PL_Low_AD_High_2d_euc
609,-65.9,38.1,57.1,45.0,39.39,210.63,"[15, 4, 15, 15]","[22, 22, 22, 22, 22, 22, 22, 22, 15, 24, 15, 30, 30, 30, 24, 22, 15, 30, 15, 30, 30, 15, 30, 22, 24, 24, 22, 22, 15, 30, 30, 30, 15, 22, 30, 22, 22, 22, 22, 22, 24, 30, 22, 24, 22, 30, 24, 30, 22, 22, 22, 22, 30, 30, 30, 22, 22, 30, 24, 30, 15, 30, 24, 30]",2,1.6,4,3.2456418383518226,11.028398746651781,5.563979971449123,9.935146966396575,PL_Low_AD_High_2d_euc
644,-70.9,33.1,52.1,46.88,41.23,76.62,"[0, 8, 0, 8]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 23, 39, 39, 39, 23, 39, 39, 39, 0, 23, 48, 48, 39, 23, 23, 23, 48, 0, 48, 39, 0, 39, 48, 39, 0, 0, 48, 23, 0, 39, 23, 23, 23, 23, 48, 39, 48, 0, 39, 23, 23, 48, 39, 39, 48, 39, 39, 39, 0, 39, 39, 23, 48, 0, 23]",2,2.0,4,3.230283911671924,5.754995144802567,6.016787399543289,8.317733893093287,PL_Low_AD_High_2d_euc
1463,-110.3,-6.3,12.7,11.64,12.09,19.68,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.1692846416758341,2.0139929830952354,0.3373795683635474,PL_High_AD_Low_2d_euc
906,-117.6,-13.6,5.4,8.95,8.59,14.14,"[1, 1, 1, 1]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,0.3323967787466887,2.274957556165417,0.6578090255913887,PL_High_AD_Low_2d_euc
1460,-108.9,-4.9,14.1,12.9,13.28,21.1,"[1, 1, 1, 1]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.3215135343649832,4.44926454067825,0.6413547289407651,PL_High_AD_Low_2d_euc
947,-118.7,-14.7,4.3,11.01,10.41,19.19,"[0, 0, 0, 0]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,0.28477215647132287,5.863522699852924,0.5688737988766461,PL_High_AD_Low_2d_euc
989,-119.9,-15.9,3.1,8.24,8.39,14.69,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.29264370567845993,3.581908647263512,0.583343748220063,PL_High_AD_Low_2d_euc
1016,-116.9,-12.9,6.1,9.9,11.34,19.98,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.26969615707847583,2.744734042270887,0.5368071224301333,PL_High_AD_Low_2d_euc
1028,-119.1,-15.1,3.9,8.29,8.58,14.15,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.28041652852352866,2.9783813523924163,0.5583637529299379,PL_High_AD_Low_2d_euc
1068,-119.6,-15.6,3.4,8.27,8.02,13.01,"[1, 1, 1, 1]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.33265583391651493,4.022693106758286,0.6630484249594946,PL_High_AD_Low_2d_euc
1135,-113.1,-9.1,9.9,10.94,11.63,17.33,"[5, 5, 5, 5]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",1,1.0,1,1.0,0.13207449774602797,4.7388353646664365,0.26404646318242325,PL_High_AD_Low_2d_euc
1136,-111.7,-7.7,11.3,13.01,14.21,22.17,"[5, 5, 5, 5]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.46811082165316015,6.161067968787094,0.9335309841643485,PL_High_AD_Low_2d_euc
1214,-116.4,-12.4,6.6,10.68,10.49,19.56,"[1, 1, 1, 1]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,0.18636671562650617,4.493699796772757,0.37241329331430656,PL_High_AD_Low_2d_euc
1227,-112.3,-8.3,10.7,10.95,11.94,20.27,"[4, 4, 4, 4]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,0.11909052392851414,1.3686863480083356,0.23728451488093463,PL_High_AD_Low_2d_euc
907,-119.4,-15.4,3.6,8.47,8.29,13.59,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.25845781742938784,1.969279210220829,0.5125203439169135,PL_High_AD_Low_2d_euc
820,-114.7,-10.7,8.3,16.57,13.94,23.14,"[9, 1, 1, 9]","[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",2,2.0,1,1.0,0.27455739598650547,1.0655477597197012,0.5317463986782082,PL_High_AD_Low_2d_euc
1306,-110.9,-6.9,12.1,11.55,12.88,20.73,"[0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.1844136014380867,2.039271008419721,0.36732829406384065,PL_High_AD_Low_2d_euc
